Tournament,surface,Date,HomeTeam,AwayTeam,score,round,Surface,FTR
Vienna,Hard,20241021,Tomas Machac,Grigor Dimitrov,6-7(5) 6-4 6-3,R16,Hard,H
Vienna,Hard,20241021,Jack Draper,Luciano Darderi,7-5 6-1,R16,Hard,H
Vienna,Hard,20241021,Matteo Berrettini,Frances Tiafoe,6-3 6-7(6) 6-3,R16,Hard,H
Vienna,Hard,20241021,Karen Khachanov,Brandon Nakashima,1-6 6-3 6-4,R16,Hard,H
Vienna,Hard,20241021,Jakub Mensik,Miomir Kecmanovic,6-3 7-6(7),R16,Hard,H
Vienna,Hard,20241021,Alex De Minaur,Flavio Cobolli,7-6(2) 3-1 RET,R16,Hard,H
Vienna,Hard,20241021,Alexander Zverev,Joel Schwaerzler,6-2 6-2,R32,Hard,H
Vienna,Hard,20241021,Marcos Giron,Alex Michelsen,7-6(4) 6-3,R32,Hard,H
Vienna,Hard,20241021,Gael Monfils,Quentin Halys,7-6(5) 6-3,R32,Hard,H
Vienna,Hard,20241021,Lorenzo Musetti,Lorenzo Sonego,6-3 6-2,R32,Hard,H
Vienna,Hard,20241021,Grigor Dimitrov,Zhizhen Zhang,6-4 7-5,R32,Hard,H
Vienna,Hard,20241021,Tomas Machac,Fabian Marozsan,7-6(5) 6-1,R32,Hard,H
Vienna,Hard,20241021,Luciano Darderi,Dominic Thiem,7-6(6) 6-2,R32,Hard,H
Vienna,Hard,20241021,Jack Draper,Kei Nishikori,7-6(5) 7-5,R32,Hard,H
Vienna,Hard,20241021,Frances Tiafoe,Cameron Norrie,6-4 7-6(4),R32,Hard,H
Vienna,Hard,20241021,Matteo Berrettini,Marton Fucsovics,7-5 6-4,R32,Hard,H
Vienna,Hard,20241021,Karen Khachanov,Thiago Seyboth Wild,6-2 6-4,R32,Hard,H
Vienna,Hard,20241021,Brandon Nakashima,Tommy Paul,6-4 6-4,R32,Hard,H
Vienna,Hard,20241021,Jakub Mensik,Alexei Popyrin,7-6(3) 6-2,R32,Hard,H
Vienna,Hard,20241021,Miomir Kecmanovic,Mariano Navone,6-2 6-4,R32,Hard,H
Vienna,Hard,20241021,Flavio Cobolli,Alejandro Davidovich Fokina,7-6(1) 6-3,R32,Hard,H
Vienna,Hard,20241021,Alex De Minaur,Jan Lennard Struff,2-6 6-2 6-2,R32,Hard,H
Paris Masters,Hard,20241028,Alexander Zverev,Ugo Humbert,6-2 6-2,F,Hard,H
Paris Masters,Hard,20241028,Alexander Zverev,Holger Rune,6-3 7-6(4),SF,Hard,H
Paris Masters,Hard,20241028,Ugo Humbert,Karen Khachanov,6-7(6) 6-4 6-3,SF,Hard,H
Paris Masters,Hard,20241028,Holger Rune,Alex De Minaur,6-4 4-6 7-5,QF,Hard,H
Paris Masters,Hard,20241028,Alexander Zverev,Stefanos Tsitsipas,7-5 6-4,QF,Hard,H
Paris Masters,Hard,20241028,Karen Khachanov,Grigor Dimitrov,6-2 6-3,QF,Hard,H
Paris Masters,Hard,20241028,Ugo Humbert,Jordan Thompson,6-2 7-6(4),QF,Hard,H
Paris Masters,Hard,20241028,Holger Rune,Arthur Cazaux,3-6 6-3 6-4,R16,Hard,H
Paris Masters,Hard,20241028,Alex De Minaur,Jack Draper,5-7 6-2 6-3,R16,Hard,H
Paris Masters,Hard,20241028,Alexander Zverev,Arthur Fils,6-4 3-6 6-3,R16,Hard,H
Paris Masters,Hard,20241028,Stefanos Tsitsipas,Francisco Cerundolo,6-7(1) 6-4 6-2,R16,Hard,H
Paris Masters,Hard,20241028,Grigor Dimitrov,Arthur Rinderknech,6-2 4-6 7-6(5),R16,Hard,H
Paris Masters,Hard,20241028,Karen Khachanov,Alexei Popyrin,7-6(5) 6-4,R16,Hard,H
Paris Masters,Hard,20241028,Jordan Thompson,Adrian Mannarino,7-5 7-6(5),R16,Hard,H
Paris Masters,Hard,20241028,Ugo Humbert,Carlos Alcaraz,6-1 3-6 7-5,R16,Hard,H
Paris Masters,Hard,20241028,Arthur Cazaux,Ben Shelton,6-3 7-6(4),R32,Hard,H
Paris Masters,Hard,20241028,Holger Rune,Alexander Bublik,6-4 6-2,R32,Hard,H
Paris Masters,Hard,20241028,Alex De Minaur,Miomir Kecmanovic,6-4 7-6(5),R32,Hard,H
Paris Masters,Hard,20241028,Jack Draper,Taylor Fritz,7-6(6) 4-6 6-4,R32,Hard,H
Paris Masters,Hard,20241028,Alexander Zverev,Tallon Griekspoor,7-6(2) 6-3,R32,Hard,H
Paris Masters,Hard,20241028,Arthur Fils,Jan Lennard Struff,6-3 6-4,R32,Hard,H
Paris Masters,Hard,20241028,Stefanos Tsitsipas,Alejandro Tabilo,6-3 6-4,R32,Hard,H
Paris Masters,Hard,20241028,Francisco Cerundolo,Andrey Rublev,7-6(6) 7-6(5),R32,Hard,H
Paris Masters,Hard,20241028,Grigor Dimitrov,Tomas Martin Etcheverry,6-7(9) 6-3 7-5,R32,Hard,H
Paris Masters,Hard,20241028,Arthur Rinderknech,Alex Michelsen,7-6(6) 7-6(7),R32,Hard,H
Paris Masters,Hard,20241028,Karen Khachanov,Giovanni Mpetshi Perricard,6-7(12) 6-1 6-4,R32,Hard,H
Paris Masters,Hard,20241028,Alexei Popyrin,Daniil Medvedev,6-4 2-6 7-6(4),R32,Hard,H
Paris Masters,Hard,20241028,Jordan Thompson,Casper Ruud,7-6(3) 3-6 6-4,R32,Hard,H
Paris Masters,Hard,20241028,Adrian Mannarino,Zizou Bergs,3-6 6-2 6-4,R32,Hard,H
Paris Masters,Hard,20241028,Ugo Humbert,Marcos Giron,6-3 6-2,R32,Hard,H
Paris Masters,Hard,20241028,Carlos Alcaraz,Nicolas Jarry,7-5 6-1,R32,Hard,H
Paris Masters,Hard,20241028,Ben Shelton,Corentin Moutet,6-3 6-7(8) 6-3,R64,Hard,H
Paris Masters,Hard,20241028,Alexander Bublik,Fabio Fognini,7-5 7-5,R64,Hard,H
Paris Masters,Hard,20241028,Holger Rune,Matteo Arnaldi,6-4 6-4,R64,Hard,H
Paris Masters,Hard,20241028,Alex De Minaur,Mariano Navone,7-5 6-1,R64,Hard,H
Paris Masters,Hard,20241028,Miomir Kecmanovic,Sebastian Baez,6-4 6-7(6) 7-5,R64,Hard,H
Paris Masters,Hard,20241028,Jack Draper,Jiri Lehecka,7-5 6-2,R64,Hard,H
Paris Masters,Hard,20241028,Tallon Griekspoor,Luciano Darderi,6-3 6-4,R64,Hard,H
Paris Masters,Hard,20241028,Arthur Fils,Marin Cilic,7-6(5) 6-4,R64,Hard,H
Paris Masters,Hard,20241028,Jan Lennard Struff,Lorenzo Musetti,6-4 6-2,R64,Hard,H
Paris Masters,Hard,20241028,Stefanos Tsitsipas,Roberto Carballes Baena,4-6 6-3 6-3,R64,Hard,H
Paris Masters,Hard,20241028,Alejandro Tabilo,Nuno Borges,3-6 7-6(5) 6-3,R64,Hard,H
Paris Masters,Hard,20241028,Francisco Cerundolo,Quentin Halys,7-6(5) 6-3,R64,Hard,H
Paris Masters,Hard,20241028,Tomas Martin Etcheverry,Zhizhen Zhang,6-3 7-6(6),R64,Hard,H
Paris Masters,Hard,20241028,Arthur Rinderknech,Tomas Machac,6-7(3) 5-3 RET,R64,Hard,H
Paris Masters,Hard,20241028,Alex Michelsen,Hubert Hurkacz,6-1 6-3,R64,Hard,H
Paris Masters,Hard,20241028,Giovanni Mpetshi Perricard,Frances Tiafoe,6-7(5) 7-6(4) 6-3,R64,Hard,H
Paris Masters,Hard,20241028,Karen Khachanov,Christopher Oconnell,6-4 3-6 7-6(6),R64,Hard,H
Paris Masters,Hard,20241028,Alexei Popyrin,Matteo Berrettini,7-5 7-6(2),R64,Hard,H
Paris Masters,Hard,20241028,Jordan Thompson,Pedro Martinez,6-4 6-4,R64,Hard,H
Paris Masters,Hard,20241028,Zizou Bergs,Richard Gasquet,6-3 6-4,R64,Hard,H
Paris Masters,Hard,20241028,Adrian Mannarino,Tommy Paul,6-3 7-5,R64,Hard,H
Paris Masters,Hard,20241028,Ugo Humbert,Brandon Nakashima,6-3 4-6 6-4,R64,Hard,H
Paris Masters,Hard,20241028,Marcos Giron,Juncheng Shang,7-6(6) 7-6(6),R64,Hard,H
Paris Masters,Hard,20241028,Nicolas Jarry,Lorenzo Sonego,7-6(4) 6-3,R64,Hard,H
Belgrade,Hard,20241104,Denis Shapovalov,Hamad Medjedovic,6-4 6-4,F,Hard,H
Belgrade,Hard,20241104,Hamad Medjedovic,Laslo Djere,6-2 3-6 7-6(2),SF,Hard,H
Belgrade,Hard,20241104,Denis Shapovalov,Jiri Lehecka,6-2 6-1,SF,Hard,H
Belgrade,Hard,20241104,Laslo Djere,Fabian Marozsan,6-4 6-2,QF,Hard,H
Belgrade,Hard,20241104,Hamad Medjedovic,Francisco Cerundolo,6-4 6-2,QF,Hard,H
Belgrade,Hard,20241104,Jiri Lehecka,Lukas Klein,3-6 7-6(3) 6-3,QF,Hard,H
Belgrade,Hard,20241104,Denis Shapovalov,Christopher Oconnell,6-2 6-2,QF,Hard,H
Belgrade,Hard,20241104,Laslo Djere,Duje Ajdukovic,6-1 7-6(8),R16,Hard,H
Belgrade,Hard,20241104,Fabian Marozsan,Dusan Lajovic,6-3 7-5,R16,Hard,H
Belgrade,Hard,20241104,Francisco Cerundolo,Roman Safiullin,6-4 6-4,R16,Hard,H
Belgrade,Hard,20241104,Hamad Medjedovic,Aleksandar Kovacevic,7-6(5) 6-4,R16,Hard,H
Belgrade,Hard,20241104,Lukas Klein,Tomas Martin Etcheverry,6-4 7-6(6),R16,Hard,H
Belgrade,Hard,20241104,Jiri Lehecka,Marin Cilic,6-4 7-6(4),R16,Hard,H
Belgrade,Hard,20241104,Christopher Oconnell,Daniel Altmaier,6-3 6-1,R16,Hard,H
Belgrade,Hard,20241104,Denis Shapovalov,Nuno Borges,6-2 6-4,R16,Hard,H
Belgrade,Hard,20241104,Laslo Djere,Stan Wawrinka,6-4 6-4,R32,Hard,H
Belgrade,Hard,20241104,Fabian Marozsan,Juncheng Shang,2-6 7-6(5) 7-5,R32,Hard,H
Belgrade,Hard,20241104,Dusan Lajovic,Mariano Navone,6-0 7-6(3),R32,Hard,H
Belgrade,Hard,20241104,Roman Safiullin,Fabio Fognini,6-3 6-3,R32,Hard,H
Belgrade,Hard,20241104,Aleksandar Kovacevic,Branko Djuric,6-2 6-2,R32,Hard,H
Belgrade,Hard,20241104,Hamad Medjedovic,Brandon Nakashima,3-6 7-5 6-3,R32,Hard,H
Belgrade,Hard,20241104,Tomas Martin Etcheverry,Pavel Kotov,6-3 6-4,R32,Hard,H
Belgrade,Hard,20241104,Lukas Klein,James Duckworth,6-4 6-2,R32,Hard,H
Belgrade,Hard,20241104,Marin Cilic,Alexandre Muller,7-6(2) 6-3,R32,Hard,H
Belgrade,Hard,20241104,Daniel Altmaier,Luciano Darderi,7-6(1) 6-3,R32,Hard,H
Belgrade,Hard,20241104,Christopher Oconnell,Miomir Kecmanovic,6-1 6-1,R32,Hard,H
Belgrade,Hard,20241104,Denis Shapovalov,Marton Fucsovics,6-7(6) 7-5 6-1,R32,Hard,H
Metz,Hard,20241104,Benjamin Bonzi,Cameron Norrie,7-6(6) 6-4,F,Hard,H
Metz,Hard,20241104,Cameron Norrie,Corentin Moutet,6-2 7-6(5),SF,Hard,H
Metz,Hard,20241104,Benjamin Bonzi,Alex Michelsen,4-6 6-0 7-5,SF,Hard,H
Metz,Hard,20241104,Corentin Moutet,Andrey Rublev,W/O,QF,Hard,H
Metz,Hard,20241104,Cameron Norrie,Zizou Bergs,6-3 6-7(6) 6-1,QF,Hard,H
Metz,Hard,20241104,Alex Michelsen,Bu Yunchaokete,6-7(6) 6-2 6-4,QF,Hard,H
Metz,Hard,20241104,Benjamin Bonzi,Quentin Halys,6-3 7-6(1),QF,Hard,H
Metz,Hard,20241104,Andrey Rublev,Lorenzo Sonego,7-6(3) 7-5,R16,Hard,H
Metz,Hard,20241104,Corentin Moutet,Jan Lennard Struff,7-6(2) 5-7 6-3,R16,Hard,H
Metz,Hard,20241104,Cameron Norrie,Luca Van Assche,6-3 3-6 6-1,R16,Hard,H
Metz,Hard,20241104,Zizou Bergs,Hugo Gaston,6-4 7-5,R16,Hard,H
Metz,Hard,20241104,Alex Michelsen,Richard Gasquet,6-7(4) 7-6(3) 7-6(8),R16,Hard,H
Metz,Hard,20241104,Bu Yunchaokete,Jesper De Jong,6-4 7-6(1),R16,Hard,H
Metz,Hard,20241104,Quentin Halys,Pierre Hugues Herbert,6-1 4-6 6-4,R16,Hard,H
Metz,Hard,20241104,Benjamin Bonzi,Casper Ruud,6-4 6-4,R16,Hard,H
Metz,Hard,20241104,Lorenzo Sonego,Gregoire Barrere,6-4 7-5,R32,Hard,H
Metz,Hard,20241104,Corentin Moutet,Sumit Nagal,7-5 4-0 RET,R32,Hard,H
Metz,Hard,20241104,Jan Lennard Struff,Alexander Shevchenko,3-6 6-4 6-4,R32,Hard,H
Metz,Hard,20241104,Cameron Norrie,Roberto Carballes Baena,3-6 6-4 6-3,R32,Hard,H
Metz,Hard,20241104,Zizou Bergs,Manuel Guinard,6-4 6-4,R32,Hard,H
Metz,Hard,20241104,Hugo Gaston,Titouan Droguet,7-6(6) 4-6 6-3,R32,Hard,H
Metz,Hard,20241104,Alex Michelsen,Harold Mayot,6-3 6-1,R32,Hard,H
Metz,Hard,20241104,Richard Gasquet,Thiago Monteiro,4-6 6-4 7-6(6),R32,Hard,H
Metz,Hard,20241104,Bu Yunchaokete,Adrian Mannarino,7-6(4) 6-4,R32,Hard,H
Metz,Hard,20241104,Pierre Hugues Herbert,Pedro Martinez,6-3 3-6 7-6(4),R32,Hard,H
Metz,Hard,20241104,Quentin Halys,Theo Papamalamis,6-3 6-1,R32,Hard,H
Metz,Hard,20241104,Benjamin Bonzi,Roberto Bautista Agut,7-6(3) 6-3,R32,Hard,H
Tour Finals,Hard,20241111,Jannik Sinner,Taylor Fritz,6-4 6-4,F,Hard,H
Tour Finals,Hard,20241111,Jannik Sinner,Casper Ruud,6-1 6-2,SF,Hard,H
Tour Finals,Hard,20241111,Taylor Fritz,Alexander Zverev,6-3 3-6 7-6(3),SF,Hard,H
Tour Finals,Hard,20241111,Jannik Sinner,Daniil Medvedev,6-3 6-4,RR,Hard,H
Tour Finals,Hard,20241111,Jannik Sinner,Taylor Fritz,6-4 6-4,RR,Hard,H
Tour Finals,Hard,20241111,Jannik Sinner,Alex De Minaur,6-3 6-4,RR,Hard,H
Tour Finals,Hard,20241111,Taylor Fritz,Daniil Medvedev,6-4 6-3,RR,Hard,H
Tour Finals,Hard,20241111,Daniil Medvedev,Alex De Minaur,6-2 6-4,RR,Hard,H
Tour Finals,Hard,20241111,Taylor Fritz,Alex De Minaur,5-7 6-4 6-3,RR,Hard,H
Tour Finals,Hard,20241111,Alexander Zverev,Carlos Alcaraz,7-6(5) 6-4,RR,Hard,H
Tour Finals,Hard,20241111,Alexander Zverev,Casper Ruud,7-6(3) 6-3,RR,Hard,H
Tour Finals,Hard,20241111,Alexander Zverev,Andrey Rublev,6-4 6-4,RR,Hard,H
Tour Finals,Hard,20241111,Casper Ruud,Carlos Alcaraz,6-1 7-5,RR,Hard,H
Tour Finals,Hard,20241111,Carlos Alcaraz,Andrey Rublev,6-3 7-6(8),RR,Hard,H
Tour Finals,Hard,20241111,Casper Ruud,Andrey Rublev,6-4 5-7 6-2,RR,Hard,H
Next Gen Finals,Hard,20241218,Joao Fonseca,Learner Tien,2-4 4-3(8) 4-0 4-2,F,Hard,H
Next Gen Finals,Hard,20241218,Joao Fonseca,Luca Van Assche,4-2 4-2 4-1,SF,Hard,H
Next Gen Finals,Hard,20241218,Learner Tien,Alex Michelsen,2-4 4-2 1-4 4-0 4-1,SF,Hard,H
Next Gen Finals,Hard,20241218,Arthur Fils,Jakub Mensik,4-2 4-3(4) 4-2,RR,Hard,H
Next Gen Finals,Hard,20241218,Learner Tien,Arthur Fils,4-2 4-2 3-4(4) 4-3(5),RR,Hard,H
Next Gen Finals,Hard,20241218,Joao Fonseca,Arthur Fils,3-4(9) 4-2 4-1 1-4 4-1,RR,Hard,H
Next Gen Finals,Hard,20241218,Learner Tien,Jakub Mensik,4-3(6) 4-3(3) 2-4 2-4 4-3(8),RR,Hard,H
Next Gen Finals,Hard,20241218,Joao Fonseca,Jakub Mensik,3-4(4) 4-3(8) 4-3(5) 3-4(4) 4-3(5),RR,Hard,H
Next Gen Finals,Hard,20241218,Joao Fonseca,Learner Tien,4-0 4-0 1-4 4-2,RR,Hard,H
Next Gen Finals,Hard,20241218,Alex Michelsen,Juncheng Shang,4-1 1-1 RET,RR,Hard,H
Next Gen Finals,Hard,20241218,Alex Michelsen,Luca Van Assche,1-4 4-2 4-3(6) 4-3(5),RR,Hard,H
Next Gen Finals,Hard,20241218,Alex Michelsen,Nishesh Basavareddy,2-4 4-3(5) 4-3(4) 4-2,RR,Hard,H
Next Gen Finals,Hard,20241218,Luca Van Assche,Juncheng Shang,4-3(3) 2-4 4-1 4-3(5),RR,Hard,H
Next Gen Finals,Hard,20241218,Nishesh Basavareddy,Juncheng Shang,3-4(4) 4-2 4-2 4-1,RR,Hard,H
Next Gen Finals,Hard,20241218,Luca Van Assche,Nishesh Basavareddy,3-4(2) 4-3(7) 4-2 4-2,RR,Hard,H
Davis Cup Finals RR: BEL vs BRA,Hard,20240914,Joao Fonseca,Raphael Collignon,6-3 6-7(2) 6-3,RR,Hard,H
Davis Cup Finals RR: BEL vs BRA,Hard,20240914,Thiago Monteiro,Zizou Bergs,4-6 7-6(5) 7-5,RR,Hard,H
Davis Cup Finals RR: ITA vs BEL,Hard,20240913,Matteo Berrettini,Alexander Blockx,3-6 6-2 7-5,RR,Hard,H
Davis Cup Finals RR: ITA vs BEL,Hard,20240913,Zizou Bergs,Flavio Cobolli,6-3 6-7(5) 6-0,RR,Hard,H
Davis Cup Finals RR: ITA vs BRA,Hard,20240911,Matteo Berrettini,Joao Fonseca,6-1 7-6(5),RR,Hard,H
Davis Cup Finals RR: ITA vs BRA,Hard,20240911,Matteo Arnaldi,Thiago Monteiro,7-5 6-7(4) 7-6(5),RR,Hard,H
Davis Cup Finals RR: ITA vs NED,Hard,20240915,Matteo Berrettini,Botic Van De Zandschulp,3-6 6-4 6-4,RR,Hard,H
Davis Cup Finals RR: ITA vs NED,Hard,20240915,Flavio Cobolli,Tallon Griekspoor,7-6(4) 4-6 6-3,RR,Hard,H
Davis Cup Finals RR: NED vs BEL,Hard,20240910,Botic Van De Zandschulp,Raphael Collignon,7-5 7-6(6),RR,Hard,H
Davis Cup Finals RR: NED vs BEL,Hard,20240910,Zizou Bergs,Tallon Griekspoor,6-2 6-7(2) 6-3,RR,Hard,H
Davis Cup Finals RR: NED vs BRA,Hard,20240912,Joao Fonseca,Botic Van De Zandschulp,6-4 7-6(3),RR,Hard,H
Davis Cup Finals RR: NED vs BRA,Hard,20240912,Tallon Griekspoor,Thiago Monteiro,7-6(2) 6-4,RR,Hard,H
Davis Cup Finals RR: AUS vs CZE,Hard,20240912,Thanasi Kokkinakis,Jakub Mensik,6-2 6-7(2) 6-3,RR,Hard,H
Davis Cup Finals RR: AUS vs CZE,Hard,20240912,Alexei Popyrin,Tomas Machac,1-0 RET,RR,Hard,H
Davis Cup Finals RR: AUS vs ESP,Hard,20240915,Pablo Carreno Busta,Jordan Thompson,2-6 6-2 7-6(3),RR,Hard,H
Davis Cup Finals RR: AUS vs ESP,Hard,20240915,Alexei Popyrin,Pedro Martinez,6-4 6-4,RR,Hard,H
Davis Cup Finals RR: AUS vs FRA,Hard,20240910,Thanasi Kokkinakis,Arthur Fils,7-6(4) 7-6(3),RR,Hard,H
Davis Cup Finals RR: AUS vs FRA,Hard,20240910,Ugo Humbert,Alexei Popyrin,6-3 6-2,RR,Hard,H
Davis Cup Finals RR: CZE vs ESP,Hard,20240911,Roberto Bautista Agut,Jiri Lehecka,7-6(1) 6-4,RR,Hard,H
Davis Cup Finals RR: CZE vs ESP,Hard,20240911,Carlos Alcaraz,Tomas Machac,6-7(3) 6-1 RET,RR,Hard,H
Davis Cup Finals RR: CZE vs FRA,Hard,20240914,Jakub Mensik,Arthur Rinderknech,2-6 6-3 7-5,RR,Hard,H
Davis Cup Finals RR: CZE vs FRA,Hard,20240914,Arthur Fils,Jiri Lehecka,6-7(5) 7-5 6-4,RR,Hard,H
Davis Cup Finals RR: FRA vs ESP,Hard,20240913,Roberto Bautista Agut,Arthur Fils,2-6 7-5 6-3,RR,Hard,H
Davis Cup Finals RR: FRA vs ESP,Hard,20240913,Carlos Alcaraz,Ugo Humbert,6-3 6-3,RR,Hard,H
Davis Cup Finals RR: GER vs CHI,Hard,20240912,Maximilian Marterer,Tomas Barrios Vera,6-1 6-3,RR,Hard,H
Davis Cup Finals RR: GER vs CHI,Hard,20240912,Yannick Hanfmann,Alejandro Tabilo,7-5 6-4,RR,Hard,H
Davis Cup Finals RR: GER vs SVK,Hard,20240910,Maximilian Marterer,Lukas Klein,6-4 7-5,RR,Hard,H
Davis Cup Finals RR: GER vs SVK,Hard,20240910,Yannick Hanfmann,Jozef Kovalik,3-6 6-3 7-6(3),RR,Hard,H
Davis Cup Finals RR: GER vs USA,Hard,20240914,Reilly Opelka,Henri Squire,6-7(4) 7-6(9) 6-3,RR,Hard,H
Davis Cup Finals RR: GER vs USA,Hard,20240914,Brandon Nakashima,Maximilian Marterer,6-4 6-2,RR,Hard,H
Davis Cup Finals RR: SVK vs CHI,Hard,20240915,Cristian Garin,Norbert Gombos,2-6 6-1 6-2,RR,Hard,H
Davis Cup Finals RR: SVK vs CHI,Hard,20240915,Jozef Kovalik,Alejandro Tabilo,6-4 6-7(5) 6-1,RR,Hard,H
Davis Cup Finals RR: USA vs CHI,Hard,20240911,Reilly Opelka,Cristian Garin,6-3 4-6 7-6(3),RR,Hard,H
Davis Cup Finals RR: USA vs CHI,Hard,20240911,Brandon Nakashima,Alejandro Tabilo,7-6(5) 2-6 7-6(3),RR,Hard,H
Davis Cup Finals RR: USA vs SVK,Hard,20240913,Mackenzie Mcdonald,Lukas Klein,6-4 6-3,RR,Hard,H
Davis Cup Finals RR: USA vs SVK,Hard,20240913,Brandon Nakashima,Jozef Kovalik,6-3 6-3,RR,Hard,H
Davis Cup Finals RR: CAN vs ARG,Hard,20240910,Denis Shapovalov,Francisco Cerundolo,7-5 6-3,RR,Hard,H
Davis Cup Finals RR: CAN vs ARG,Hard,20240910,Felix Auger Aliassime,Sebastian Baez,6-3 6-3,RR,Hard,H
Davis Cup Finals RR: CAN vs FIN,Hard,20240912,Denis Shapovalov,Eero Vasa,7-6(2) 6-2,RR,Hard,H
Davis Cup Finals RR: CAN vs FIN,Hard,20240912,Felix Auger Aliassime,Otto Virtanen,6-2 6-3,RR,Hard,H
Davis Cup Finals RR: CAN vs GBR,Hard,20240915,Denis Shapovalov,Daniel Evans,6-0 7-5,RR,Hard,H
Davis Cup Finals RR: CAN vs GBR,Hard,20240915,Felix Auger Aliassime,Jack Draper,7-6(8) 7-5,RR,Hard,H
Davis Cup Finals RR: FIN vs ARG,Hard,20240914,Tomas Martin Etcheverry,Eero Vasa,7-6(5) 6-3,RR,Hard,H
Davis Cup Finals RR: FIN vs ARG,Hard,20240914,Francisco Cerundolo,Otto Virtanen,6-7(4) 6-1 6-0,RR,Hard,H
Davis Cup Finals RR: FIN vs GBR,Hard,20240911,Daniel Evans,Eero Vasa,7-6(3) 6-2,RR,Hard,H
Davis Cup Finals RR: FIN vs GBR,Hard,20240911,Billy Harris,Otto Virtanen,6-4 7-6(4),RR,Hard,H
Davis Cup Finals RR: GBR vs ARG,Hard,20240913,Tomas Martin Etcheverry,Daniel Evans,6-2 7-5,RR,Hard,H
Davis Cup Finals RR: GBR vs ARG,Hard,20240913,Francisco Cerundolo,Jack Draper,7-6(4) 7-5,RR,Hard,H
Davis Cup Finals QF: GER vs CAN,Hard,20241120,Daniel Altmaier,Gabriel Diallo,7-6(5) 6-4,RR,Hard,H
Davis Cup Finals QF: GER vs CAN,Hard,20241120,Jan Lennard Struff,Denis Shapovalov,4-6 7-5 7-6(5),RR,Hard,H
Davis Cup Finals SF: GER vs NED,Hard,20241122,Botic Van De Zandschulp,Daniel Altmaier,6-4 6-7(12) 6-3,RR,Hard,H
Davis Cup Finals SF: GER vs NED,Hard,20241122,Tallon Griekspoor,Jan Lennard Struff,6-7(4) 7-5 6-4,RR,Hard,H
Davis Cup Finals QF: ITA vs ARG,Hard,20241121,Francisco Cerundolo,Lorenzo Musetti,6-4 6-1,RR,Hard,H
Davis Cup Finals QF: ITA vs ARG,Hard,20241121,Jannik Sinner,Sebastian Baez,6-2 6-1,RR,Hard,H
Davis Cup Finals SF: ITA vs AUS,Hard,20241123,Matteo Berrettini,Thanasi Kokkinakis,6-7(6) 6-3 7-5,RR,Hard,H
Davis Cup Finals SF: ITA vs AUS,Hard,20241123,Jannik Sinner,Alex De Minaur,6-3 6-4,RR,Hard,H
Davis Cup Finals F: ITA vs NED,Hard,20241124,Matteo Berrettini,Botic Van De Zandschulp,6-4 6-2,RR,Hard,H
Davis Cup Finals F: ITA vs NED,Hard,20241124,Jannik Sinner,Tallon Griekspoor,7-6(2) 6-2,RR,Hard,H
Davis Cup Finals QF: NED vs ESP,Hard,20241119,Botic Van De Zandschulp,Rafael Nadal,6-4 6-4,RR,Hard,H
Davis Cup Finals QF: NED vs ESP,Hard,20241119,Carlos Alcaraz,Tallon Griekspoor,7-6(0) 6-3,RR,Hard,H
Davis Cup Finals QF: USA vs AUS,Hard,20241121,Thanasi Kokkinakis,Ben Shelton,6-1 4-6 7-6(14),RR,Hard,H
Davis Cup Finals QF: USA vs AUS,Hard,20241121,Taylor Fritz,Alex De Minaur,6-3 6-4,RR,Hard,H
Davis Cup QLS R1: ARG vs KAZ,Clay,20240203,Francisco Cerundolo,Dmitry Popko,7-5 6-2,RR,Clay,H
Davis Cup QLS R1: ARG vs KAZ,Clay,20240203,Timofey Skatov,Tomas Martin Etcheverry,6-4 7-5,RR,Clay,H
Davis Cup QLS R1: ARG vs KAZ,Clay,20240203,Timofey Skatov,Francisco Cerundolo,7-6(1) 6-4,RR,Clay,H
Davis Cup QLS R1: ARG vs KAZ,Clay,20240203,Sebastian Baez,Dmitry Popko,6-4 3-6 7-6(6),RR,Clay,H
Davis Cup QLS R1: CAN vs KOR,Hard,20240202,Gabriel Diallo,Soon Woo Kwon,6-4 6-4,RR,Hard,H
Davis Cup QLS R1: CAN vs KOR,Hard,20240202,Vasek Pospisil,Seong Chan Hong,6-4 6-3,RR,Hard,H
Davis Cup QLS R1: CAN vs KOR,Hard,20240202,Gabriel Diallo,Seong Chan Hong,7-5 4-6 6-1,RR,Hard,H
Davis Cup QLS R1: CHI vs PER,Hard,20240203,Alejandro Tabilo,Juan Pablo Varillas,4-6 6-2 6-1,RR,Hard,H
Davis Cup QLS R1: CHI vs PER,Hard,20240203,Ignacio Buse,Nicolas Jarry,6-2 2-6 6-3,RR,Hard,H
Davis Cup QLS R1: CHI vs PER,Hard,20240203,Nicolas Jarry,Juan Pablo Varillas,6-2 6-4,RR,Hard,H
Davis Cup QLS R1: CHI vs PER,Hard,20240203,Alejandro Tabilo,Ignacio Buse,2-6 6-3 6-2,RR,Hard,H
Davis Cup QLS R1: CRO vs BEL,Hard,20240203,Zizou Bergs,Marin Cilic,6-4 4-6 6-4,RR,Hard,H
Davis Cup QLS R1: CRO vs BEL,Hard,20240203,Duje Ajdukovic,Joris De Loore,6-1 6-4,RR,Hard,H
Davis Cup QLS R1: CRO vs BEL,Hard,20240203,Zizou Bergs,Duje Ajdukovic,6-1 7-5,RR,Hard,H
